Grid Cell ID,Area,Site (MPA/ REF),Old/New,Lat Center Point,Lon Center Point,Lat 1,Lon 1,Lat 2,Lon 2,Lat 3,Lon 3,Lat 4,Lon 4,Cell Sampled 2017,Cell Sampled 2007,Cell Sampled 2008,Cell Sampled 2009,Cell Sampled 2010,Cell Sampled 2011,Cell Sampled 2012,Cell Sampled 2013,Cell Sampled 2014,Cell Sampled 2015,Cell Sampled 2016,Cell Sampled 2018,Cell Sampled 2019,Cell Sampled 2020,Cell Sampled 2021,Cell Sampled 2022,Cell Sampled 2023,Cell Sampled 2024,Cell Sampled 2025
PC13,PC,MPA,,34.44321,-120.46564,34.44638,-120.46598,34.44349,-120.46181,34.44003,-120.46530,34.44292,-120.46947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC14,PC,REF,,34.45898,-120.48271,34.46125,-120.48542,34.46123,-120.47998,34.45673,-120.48000,34.45674,-120.48544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC15,PC,REF,,34.45380,-120.49444,34.45607,-120.49713,34.45602,-120.49169,34.45152,-120.49175,34.45157,-120.49719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC16,PC,REF,,34.44202,-120.41368,34.44422,-120.41088,34.43971,-120.41103,34.43983,-120.41647,34.44434,-120.41632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC17,PC,REF,,34.44219,-120.40765,34.44437,-120.40485,34.43987,-120.40501,34.44001,-120.41045,34.44451,-120.41028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC18,PC,REF,,34.44155,-120.40169,34.44386,-120.40434,34.44374,-120.39890,34.43924,-120.39904,34.43935,-120.40448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC19,PC,REF,,34.43659,-120.40291,34.43894,-120.40551,34.43874,-120.40007,34.43424,-120.40031,34.43443,-120.40574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC20,PC,REF,,34.43718,-120.41164,34.43937,-120.40885,34.43486,-120.40899,34.43498,-120.41442,34.43948,-120.41429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC21,PC,REF,,34.44176,-120.39585,34.44411,-120.39845,34.44392,-120.39301,34.43942,-120.39325,34.43961,-120.39868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC22,PC,REF,,34.43577,-120.39681,34.43805,-120.39950,34.43800,-120.39406,34.43349,-120.39412,34.43354,-120.39956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC23,PC,REF,,34.45272,-120.48679,34.45048,-120.48951,34.45498,-120.48950,34.45498,-120.48406,34.45047,-120.48407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PCMM,PC,MPA,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PCRR,PC,REF,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PL01,PL,REF,,36.58451,-121.98308,36.58675,-121.98585,36.58675,-121.98032,36.58226,-121.98585,36.58226,-121.98032,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL02,PL,REF,,36.57961,-121.98316,36.58186,-121.98593,36.58186,-121.98039,36.57736,-121.98593,36.57736,-121.98039,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PL03,PL,REF,,36.57417,-121.98155,36.57642,-121.98432,36.57642,-121.97878,36.57193,-121.98432,36.57193,-121.97878,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PL04,PL,REF,,36.56907,-121.97846,36.57131,-121.98122,36.57131,-121.97569,36.56682,-121.98122,36.56682,-121.97569,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PL05,PL,REF,,36.56759,-121.97241,36.56984,-121.97517,36.56984,-121.96964,36.56534,-121.97517,36.56534,-121.96964,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
PL06,PL,MPA,OLD,36.52507,-121.94257,36.52732,-121.94534,36.52732,-121.93981,36.52282,-121.94534,36.52282,-121.93981,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PL07,PL,MPA,OLD,36.52599,-121.95215,36.52823,-121.95492,36.52823,-121.94939,36.52374,-121.95492,36.52374,-121.94939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL08,PL,MPA,OLD,36.52221,-121.95825,36.52445,-121.96102,36.52445,-121.95549,36.51995,-121.96102,36.51995,-121.95549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PL09,PL,MPA,OLD,36.51381,-121.95457,36.51605,-121.95734,36.51605,-121.95180,36.51156,-121.95734,36.51156,-121.95180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
PL10,PL,MPA,OLD,36.50960,-121.94751,36.51185,-121.95027,36.51185,-121.94474,36.50735,-121.95027,36.50735,-121.94474,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL11,PL,MPA,NEW,36.49072,-121.95023,36.49296,-121.95299,36.49296,-121.94746,36.48847,-121.95299,36.48847,-121.94746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL12,PL,MPA,NEW,36.48889,-121.95621,36.49113,-121.95898,36.49113,-121.95344,36.48664,-121.95898,36.48664,-121.95344,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL13,PL,MPA,NEW,36.48586,-121.95042,36.48811,-121.95319,36.48811,-121.94766,36.48362,-121.95319,36.48362,-121.94766,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL14,PL,REF,,36.47607,-121.94492,36.47831,-121.94769,36.47831,-121.94215,36.47382,-121.94769,36.47382,-121.94215,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL15,PL,REF,,36.47147,-121.94177,36.47372,-121.94453,36.47372,-121.93900,36.46922,-121.94453,36.46922,-121.93900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PL16,PL,REF,,36.46688,-121.93675,36.46913,-121.93951,36.46913,-121.93398,36.46464,-121.93951,36.46464,-121.93398,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
PL17,PL,REF,,36.46197,-121.93440,36.46421,-121.93717,36.46421,-121.93163,36.45972,-121.93717,36.45972,-121.93163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PLMM,PL,MPA,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
PLMN,PL,MPA,NEW,,,,,,,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
PLMO,PL,MPA,OLD,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PLRR,PL,REF,,,,,,,,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
RR01,RR,MPA,,41.33218,-124.17090,41.32991,-124.17389,41.33442,-124.17392,41.33445,-124.16795,41.32994,-124.16792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR02,RR,MPA,,41.32737,-124.17768,41.32510,-124.18067,41.32961,-124.18070,41.32964,-124.17473,41.32513,-124.17470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR03,RR,MPA,,41.33233,-124.17772,41.33007,-124.18070,41.33458,-124.18073,41.33460,-124.17477,41.33009,-124.17473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR04,RR,MPA,,41.32734,-124.18436,41.32508,-124.18734,41.32959,-124.18738,41.32961,-124.18141,41.32511,-124.18138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR05,RR,MPA,,41.33232,-124.18440,41.33006,-124.18738,41.33456,-124.18741,41.33459,-124.18145,41.33008,-124.18141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR06,RR,MPA,,41.33204,-124.09641,41.33429,-124.09941,41.33430,-124.09344,41.32980,-124.09342,41.32978,-124.09938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR07,RR,MPA,,41.32622,-124.09836,41.32846,-124.10135,41.32848,-124.09539,41.32397,-124.09536,41.32396,-124.10133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR08,RR,MPA,,41.32110,-124.09866,41.32334,-124.10166,41.32336,-124.09569,41.31886,-124.09566,41.31883,-124.10163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR10,RR,REF,,41.34507,-124.17914,41.34732,-124.18214,41.34734,-124.17618,41.34283,-124.17614,41.34281,-124.18211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR11,RR,REF,,41.33823,-124.18641,41.33597,-124.18939,41.34047,-124.18942,41.34050,-124.18346,41.33599,-124.18342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR12,RR,REF,,41.34322,-124.18648,41.34096,-124.18946,41.34547,-124.18950,41.34549,-124.18353,41.34098,-124.18350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR13,RR,REF,,41.34822,-124.18655,41.34596,-124.18954,41.35047,-124.18957,41.35049,-124.18360,41.34599,-124.18357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR14,RR,REF,,41.35398,-124.19000,41.35172,-124.19298,41.35623,-124.19301,41.35625,-124.18704,41.35175,-124.18701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR15,RR,REF,,41.33823,-124.19306,41.33597,-124.19604,41.34048,-124.19607,41.34050,-124.19010,41.33599,-124.19007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR16,RR,REF,,41.34317,-124.19310,41.34091,-124.19608,41.34541,-124.19612,41.34544,-124.19015,41.34093,-124.19012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR17,RR,REF,,41.34814,-124.19324,41.34589,-124.19622,41.35039,-124.19625,41.35041,-124.19028,41.34591,-124.19025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR21,RR,REF,,41.33842,-124.17181,41.34066,-124.17481,41.34069,-124.16884,41.33618,-124.16881,41.33616,-124.17478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR22,RR,REF,,41.33788,-124.17875,41.33562,-124.18173,41.34013,-124.18177,41.34015,-124.17580,41.33564,-124.17577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RR23,RR,REF,,41.34340,-124.17226,41.34564,-124.17526,41.34566,-124.16930,41.34116,-124.16926,41.34113,-124.17523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR24,RR,REF,,41.34287,-124.09473,41.34511,-124.09773,41.34513,-124.09176,41.34063,-124.09173,41.34061,-124.09770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RR25,RR,REF,,41.33773,-124.09543,41.33998,-124.09843,41.34000,-124.09246,41.33549,-124.09244,41.33547,-124.09840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RRMM,RR,MPA,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRRR,RR,REF,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SP01,SP,MPA,,38.65179,-123.41293,38.65274,-123.41681,38.65483,-123.41172,38.65084,-123.40905,38.64875,-123.41414,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SP02,SP,MPA,,38.64430,-123.40809,38.64530,-123.41195,38.64733,-123.40682,38.64331,-123.40423,38.64128,-123.40936,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SP03,SP,MPA,,38.63943,-123.40492,38.64246,-123.40364,38.63844,-123.40106,38.63641,-123.40619,38.64044,-123.40877,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SP04,SP,MPA,,38.63466,-123.40155,38.63771,-123.40038,38.63374,-123.39766,38.63161,-123.40272,38.63558,-123.40544,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
SP05,SP,MPA,,38.62244,-123.38658,38.62350,-123.39041,38.62545,-123.38523,38.62139,-123.38275,38.61944,-123.38793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SP06,SP,MPA,,38.61775,-123.38252,38.61874,-123.38638,38.62078,-123.38126,38.61676,-123.37866,38.61472,-123.38378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
SP07,SP,MPA,,38.61339,-123.37855,38.61436,-123.38242,38.61642,-123.37731,38.61242,-123.37468,38.61036,-123.37979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SP08,SP,MPA,,38.60049,-123.37023,38.60056,-123.37429,38.60368,-123.37014,38.60042,-123.36617,38.59731,-123.37032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
SP09,SP,MPA,,38.59720,-123.36521,38.59725,-123.36927,38.60038,-123.36514,38.59715,-123.36115,38.59401,-123.36527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
SP10,SP,REF,,38.55418,-123.31549,38.55641,-123.31839,38.55645,-123.31265,38.55195,-123.31260,38.55191,-123.31833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
SP11,SP,REF,,38.54564,-123.30887,38.54573,-123.31293,38.54882,-123.30876,38.54554,-123.30482,38.54245,-123.30899,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
SP12,SP,REF,,38.54246,-123.30324,38.54253,-123.30730,38.54565,-123.30315,38.54239,-123.29919,38.53928,-123.30334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
SP13,SP,REF,,38.53875,-123.29900,38.53885,-123.30305,38.54193,-123.29892,38.53865,-123.29495,38.53557,-123.29908,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SP14,SP,REF,,38.53581,-123.29319,38.53584,-123.29724,38.53899,-123.29321,38.53578,-123.28914,38.53263,-123.29317,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
SP15,SP,REF,,38.53007,-123.28391,38.52963,-123.28793,38.53322,-123.28447,38.53050,-123.27989,38.52691,-123.28335,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
SP16,SP,REF,,38.52304,-123.27425,38.52345,-123.27827,38.52620,-123.27373,38.52263,-123.27023,38.51988,-123.27477,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
SP17,SP,REF,,38.51752,-123.26788,38.51808,-123.27187,38.52065,-123.26716,38.51695,-123.26389,38.51438,-123.26860,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SP18,SP,REF,,38.50798,-123.25669,38.50817,-123.26074,38.51116,-123.25645,38.50779,-123.25264,38.50480,-123.25694,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SP19,SP,REF,,38.49584,-123.22953,38.49604,-123.23358,38.49902,-123.22929,38.49565,-123.22549,38.49266,-123.22978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
SP20,SP,REF,,38.48375,-123.21696,38.48159,-123.21993,38.48606,-123.21974,38.48591,-123.21398,38.48144,-123.21417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
SPMM,SP,MPA,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SPRR,SP,REF,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SW01,SW,REF,,33.11253,-117.33726,33.11034,-117.34001,33.11485,-117.33986,33.11472,-117.33451,33.11021,-117.33466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW02,SW,REF,,33.11333,-117.33128,33.11114,-117.33403,33.11565,-117.33388,33.11552,-117.32853,33.11101,-117.32869,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
SW03,SW,REF,,33.09977,-117.32477,33.09758,-117.32752,33.10209,-117.32737,33.10196,-117.32202,33.09745,-117.32218,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
SW04,SW,REF,,33.07906,-117.32079,33.07686,-117.32354,33.08138,-117.32339,33.08125,-117.31804,33.07674,-117.31820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW05,SW,REF,,33.07429,-117.31869,33.07209,-117.32144,33.07661,-117.32129,33.07648,-117.31594,33.07197,-117.31609,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SW06,SW,REF,,33.06065,-117.31308,33.05845,-117.31583,33.06297,-117.31568,33.06284,-117.31033,33.05833,-117.31048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
SW07,SW,MPA,,33.03531,-117.30271,33.03312,-117.30545,33.03762,-117.30530,33.03750,-117.29996,33.03299,-117.30011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW08,SW,MPA,,33.02668,-117.29404,33.02449,-117.29679,33.02900,-117.29664,33.02887,-117.29129,33.02436,-117.29145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
